date,ticker,horizon_days,spot,anchor_iv,matched_iv,term_multiplier,implied_variance,realized_variance,realized_vol,vrp_variance,vrp_vol_points,vrp_ratio,trailing_realized_vol,vix,in_sample
2011-04-01,AAPL,21,12.305713653564453,0.3054,0.3062250917792551,1.0027016757670435,0.09377380683521322,0.0309682641154689,0.17597802168301843,0.06280554271974431,0.13024707009623668,3.0280614530270826,0.25231801839828133,0.174,True
2011-04-04,AAPL,21,12.185357093811035,0.3155,0.3162254112413784,1.0022992432373323,0.09999851071477887,0.02999406917416587,0.17318795909117315,0.070004441540613,0.14303745215020522,3.333942791627232,0.2545695792433971,0.175,True
2011-04-05,AAPL,21,12.103214263916016,0.3107,0.31153077763503706,1.0026738900387417,0.0970514254138909,0.030232325851230122,0.1738744542801792,0.06681909956266079,0.13765632335485786,3.2101871980167873,0.2516648536485842,0.1725,True
2011-04-06,AAPL,21,12.072856903076172,0.315,0.3160017414370313,1.003180131546131,0.09985710059123638,0.030157451763276093,0.17365901002618925,0.06969964882796029,0.14234273141084205,3.3111915879058547,0.25178501893343036,0.16899999999999998,True
2011-04-07,AAPL,21,12.074286460876465,0.3135,0.3144459539033525,1.003017396820901,0.09887625792618929,0.030245276583454918,0.17391169191131148,0.06863098134273438,0.14053426199204103,3.2691470899055224,0.24971988993795546,0.1711,True
2011-04-08,AAPL,21,11.966428756713867,0.30870000000000003,0.30950692774383914,1.002613954466599,0.09579453832143006,0.029617215655756278,0.1720965300514693,0.06617732266567378,0.13741039769236985,3.2344207988643876,0.2449950733091681,0.1787,True
2011-04-11,AAPL,21,11.814286231994629,0.3214,0.3228745338195298,1.0045878463582134,0.10424796458917869,0.028139886543472718,0.16774947553859212,0.07610807804570598,0.15512505828093767,3.704633436532454,0.24331893186853212,0.1659,True
2011-04-12,AAPL,21,11.871429443359375,0.3299,0.3312817452601636,1.0041883760538453,0.10974759474261991,0.02790393962556109,0.16704472342926935,0.08184365511705882,0.16423702183089423,3.93305017912549,0.2434046048653238,0.1709,True
2011-04-13,AAPL,21,12.004643440246582,0.32270000000000004,0.32398885421797463,1.0039939703067078,0.10496877765747602,0.03015629340306962,0.17365567483693017,0.0748124842544064,0.15033317938104446,3.4808249228265966,0.23290764005225795,0.16920000000000002,True
2011-04-14,AAPL,21,11.872142791748047,0.3236,0.3252482119062147,1.0050933618857067,0.10578639934818995,0.03415931697583558,0.1848223930584051,0.07162708237235438,0.14042581884780964,3.096853471134204,0.17520930936963375,0.16269999999999998,True
2011-04-15,AAPL,21,11.694999694824219,0.3267,0.3285635377680512,1.0057041253996057,0.10795399835065761,0.032311201013501135,0.17975316690812748,0.07564279733715648,0.1488103708599237,3.341070432682133,0.17629789327460085,0.1532,True
2011-04-18,AAPL,21,11.851785659790039,0.3361,0.3373872358374231,1.00382991918305,0.11383014690601695,0.031644404533715025,0.17788874200947913,0.08218574237230192,0.15949849382794395,3.5971650781021474,0.17748217984546324,0.1696,True
2011-04-19,AAPL,21,12.066429138183594,0.2994,0.30081348911232425,1.004721072519453,0.09048875523193042,0.02782374436507073,0.16680450942666608,0.06266501086685969,0.13400897968565817,3.2522134348505536,0.1655309410863956,0.1583,True
2011-04-20,AAPL,21,12.228928565979004,0.2932,0.29468960830935664,1.005080519472567,0.08684196524552204,0.028640339371075,0.16923456907817327,0.058201625874447036,0.12545503923118337,3.0321555942604204,0.17080309153792184,0.1507,True
2011-04-21,AAPL,21,12.524999618530273,0.2345,0.2358249051522224,1.0056499153612897,0.05561338589005469,0.021845018345976536,0.14780060333427783,0.03376836754407815,0.08802430181794457,2.545815481097899,0.1887381779697572,0.1469,True
2011-04-25,AAPL,21,12.607500076293945,0.23370000000000002,0.23460476766874197,1.0038714919501153,0.0550393970129044,0.02185538626074728,0.14783567316702448,0.033184010752157114,0.08676909450171749,2.5183447391985143,0.18086795324481988,0.1577,True
2011-04-26,AAPL,21,12.515000343322754,0.2302,0.2310551539957426,1.0037148305636083,0.05338648418799633,0.023464426182940094,0.1531810242260447,0.029922058005056238,0.0778741297696979,2.2752094499038376,0.17056614300660383,0.1562,True
2011-04-27,AAPL,21,12.505356788635254,0.23129999999999998,0.23214002524085559,1.0036317563374648,0.05388899131882507,0.023794290156972,0.15425397938780055,0.030094701161853067,0.07788604585305503,2.2647866762705244,0.17024121500983483,0.1535,True
2011-04-28,AAPL,21,12.383929252624512,0.2361,0.23713867674167874,1.0043993085204521,0.056234752006794404,0.02326839074245407,0.15253980051925486,0.032966361264340334,0.08459887622242387,2.416787333048862,0.17348830290062256,0.1462,True
2011-04-29,AAPL,21,12.504643440246582,0.2455,0.24650978093691367,1.0041131606391596,0.06076707209756516,0.033240104157001446,0.18231868844691004,0.027526967940563717,0.06419109249000363,1.8281252011289393,0.17519968898021682,0.1475,True
2011-05-02,AAPL,21,12.367142677307129,0.248,0.2488078944021289,1.0032576387182617,0.06190536831682092,0.032310486651572184,0.17975117983360273,0.029594881665248735,0.06905671456852616,1.9159528293210863,0.17933366731643016,0.15990000000000001,True
2011-05-03,AAPL,21,12.435713768005371,0.2491,0.24987816890075507,1.0031239217212167,0.06243909929319428,0.031978540211577026,0.17882544620824248,0.030460559081617253,0.07105272269251259,1.9525312562763504,0.17597802168301843,0.16699999999999998,True
2011-05-04,AAPL,21,12.48464298248291,0.2483,0.24904060407904124,1.0029826986671013,0.062021222480053775,0.03250781747140441,0.1802992442341465,0.029513405008649365,0.06874135984489474,1.9078863887005306,0.17318795909117315,0.17079999999999998,True
2011-05-05,AAPL,21,12.383929252624512,0.2536,0.2540824668212848,1.0019024716927636,0.0645578999459893,0.03473452270822632,0.18637200086983646,0.02982337723776298,0.06771046595144836,1.858609098742554,0.1738744542801792,0.182,True
2011-05-06,AAPL,21,12.380714416503906,0.24670000000000003,0.24712583120925946,1.0017261094822028,0.0610711764508674,0.038582415190583724,0.19642406978418842,0.022488761260283673,0.050701761425071046,1.5828759332249422,0.17365901002618925,0.184,True
2011-05-09,AAPL,21,12.414285659790039,0.2427,0.243317343385655,1.0025436480661516,0.059203329592252746,0.03849877343439855,0.19621104310002166,0.020704556157854194,0.04710630028563334,1.5377978130429144,0.17391169191131148,0.1716,True
2011-05-10,AAPL,21,12.48035717010498,0.22829999999999998,0.22906771745621773,1.0033627571450625,0.0524720191806016,0.0382219470057223,0.19550434011991216,0.014250072174879301,0.03356337733630557,1.3728243402343132,0.1720965300514693,0.1591,True
2011-05-11,AAPL,21,12.401070594787598,0.2379,0.2385321058263925,1.002657023229897,0.05689756550997331,0.04120542813949048,0.20299120212336907,0.015692137370482834,0.03554090370302343,1.3808269463275833,0.16774947553859212,0.16949999999999998,True
2011-05-12,AAPL,21,12.3774995803833,0.2327,0.23345939746506497,1.0032634184145466,0.05450329026475118,0.0412172337977189,0.20302027927701927,0.013286056467032285,0.030439118188045705,1.3223422642149163,0.16704472342926935,0.1603,True
2011-05-13,AAPL,21,12.160714149475098,0.25129999999999997,0.2519294910118826,1.002504938368017,0.06346846844150625,0.04123997409959184,0.20307627655536686,0.022228494341914408,0.04885321445651575,1.5390035960797175,0.17365567483693017,0.1707,True
2011-05-16,AAPL,21,11.903571128845215,0.27149999999999996,0.27201206713260057,1.0018860667867426,0.0739905646657504,0.03933529031073883,0.19833126407790283,0.03465527435501156,0.07368080305469774,1.8810224630667187,0.1848223930584051,0.18239999999999998,True
2011-05-17,AAPL,21,12.005000114440918,0.2636,0.2642076251958882,1.0023051031710477,0.06980566921165093,0.03875693548800123,0.19686781221926866,0.031048733723649705,0.06733981297661953,1.8011142607821016,0.17975316690812748,0.17550000000000002,True
2011-05-18,AAPL,21,12.138214111328125,0.2484,0.2491611090027234,1.0030640459046836,0.06208125823946701,0.04006229393933093,0.2001556742621376,0.022018964300136078,0.0490054347405858,1.5496181604947759,0.17788874200947913,0.1623,True
2011-05-19,AAPL,21,12.161786079406738,0.2425,0.24340709596393748,1.0037406019131443,0.05924701436559747,0.04291693066194079,0.20716401874346035,0.016330083703656677,0.03624307722047712,1.3805044641307114,0.16680450942666608,0.1552,True
2011-05-20,AAPL,21,11.972143173217773,0.24960000000000002,0.25009043644238066,1.0019648895928712,0.06254522639994044,0.05160414159549368,0.22716544982785936,0.010941084804446756,0.022924986614521303,1.2120195097945818,0.16923456907817327,0.1743,True
2011-05-23,AAPL,21,11.942856788635254,0.2584,0.2588524153248354,1.0017508333004466,0.06700457291950107,0.05235956625388162,0.22882212798128074,0.01464500666561945,0.030030287343554646,1.2797006872556695,0.14780060333427783,0.1827,True
2011-05-24,AAPL,21,11.86392879486084,0.25780000000000003,0.25820957204587835,1.0015887201158973,0.06667218309611564,0.060175771120529416,0.24530750318840516,0.0064964119755862235,0.012902068857473192,1.1079572700875606,0.14783567316702448,0.1782,True
2011-05-25,AAPL,21,12.027856826782227,0.2396,0.2401372460910668,1.0022422624835843,0.05766589696020157,0.06055963069263103,0.24608866429120832,-0.00289373373242946,-0.005951418200141528,0.9522167870026068,0.1531810242260447,0.1707,True
2011-05-26,AAPL,21,11.964285850524902,0.2306,0.2312474222796793,1.002807555419251,0.05347537031099631,0.06380787754202569,0.2526022120687499,-0.010332507231029374,-0.0213547897890706,0.8380684700846837,0.15425397938780055,0.1609,True
2011-05-27,AAPL,21,12.0503568649292,0.2231,0.2237468842463779,1.0028995259810753,0.05006266820996203,0.06430894887977598,0.2535920915166244,-0.014246280669813947,-0.029845207270246477,0.7784712560541609,0.15253980051925486,0.1598,True
2011-05-31,AAPL,21,12.422499656677246,0.2274,0.22806990279145486,1.0029459225657646,0.05201588055930367,0.05336752998936833,0.2310141337437351,-0.001351649430064654,-0.0029442309522802468,0.9746728126571733,0.18231868844691004,0.1545,True
2011-06-01,AAPL,21,12.339642524719238,0.2506,0.25090185135739235,1.0012045145945425,0.062951739014567,0.053114426717923026,0.2304656736217414,0.009837312296643981,0.020436177735650957,1.1852097990040897,0.17975117983360273,0.183,True
2011-06-02,AAPL,21,12.360713958740234,0.24230000000000002,0.24264423121975096,1.0014206818809366,0.05887622294422396,0.059078981094281995,0.2430616816659549,-0.00020275815005803277,-0.00041745044620394856,0.9965680154548627,0.17882544620824248,0.1809,True
2011-06-03,AAPL,21,12.265713691711426,0.24530000000000002,0.24573744000087022,1.001783285776071,0.060386889418181294,0.06217317883070502,0.2493455009233273,-0.001786289412523727,-0.003608060922457079,0.971269131704079,0.1802992442341465,0.1795,True
2011-06-06,AAPL,21,12.072856903076172,0.2481,0.2485143750875678,1.0016701938233286,0.06175939462516434,0.05968921219745118,0.24431375769172553,0.0020701824277131603,0.0042006173958422655,1.0346826897440868,0.18637200086983646,0.18489999999999998,True
2011-06-07,AAPL,21,11.85857105255127,0.2482,0.24861256411516494,1.0016622244768933,0.061808207035916995,0.05866679257401511,0.24221228823908814,0.003141414461901887,0.006400275876076805,1.0535467224995916,0.19642406978418842,0.1807,True
2011-06-08,AAPL,21,11.865714073181152,0.2415,0.24181059291213303,1.0012860990150436,0.05847236284451732,0.059250823755592624,0.24341492097978018,-0.0007784609110753071,-0.0016043280676471539,0.986861601886137,0.19621104310002166,0.18789999999999998,True
2011-06-09,AAPL,21,11.838929176330566,0.2366,0.23701762480794927,1.0017651090783992,0.05617735446960181,0.06226202564357612,0.2495235973682171,-0.006084671173974314,-0.012505972560267836,0.9022731574972119,0.19550434011991216,0.1777,True
2011-06-10,AAPL,21,11.639286041259766,0.2492,0.24954482143716514,1.0013837136322838,0.062272617906106636,0.058797123686566435,0.24248118212877146,0.003475494219540201,0.007063639308393682,1.059109936024545,0.20299120212336907,0.1886,True
2011-06-13,AAPL,21,11.664285659790039,0.2493,0.24951779483854847,1.0008736255056097,0.062259129941091965,0.060469425456307395,0.245905318072439,0.0017897044847845697,0.003612476766109457,1.0295968495033532,0.20302027927701927,0.1961,True
2011-06-14,AAPL,21,11.872857093811035,0.2273,0.2276037451491404,1.001336318298022,0.05180346480591485,0.05670593444481504,0.23813007883258897,-0.004902469638900189,-0.010526333683448574,0.9135457393146186,0.20307627655536686,0.1826,True
2011-06-15,AAPL,21,11.66964340209961,0.2611,0.26111487951464796,1.0000569878002603,0.06818098030394912,0.05782807590960579,0.24047468870882396,0.010352904394343325,0.020640190805823994,1.1790290309939848,0.19833126407790283,0.2132,True
2011-06-16,AAPL,21,11.6128568649292,0.2957,0.2956685132467227,0.999893517912488,0.08741986972552745,0.0644791985706669,0.25392754590762084,0.02294067115486055,0.041740967339101875,1.3557840615794625,0.19686781221926866,0.2273,True
2011-06-17,AAPL,21,11.437856674194336,0.3175,0.31767565801120873,1.0005532535786101,0.10091782369285444,0.06250492155004184,0.25000984290631806,0.03841290214281261,0.06766581510489067,1.6145580410345608,0.2001556742621376,0.21850000000000003,True
2011-06-20,AAPL,21,11.261428833007812,0.3222,0.32261297045684056,1.001281720846805,0.10407912870698628,0.06791737565576968,0.2606096231066107,0.036161753051216605,0.06200334735022989,1.5324374315417857,0.20716401874346035,0.1999,True
2011-06-21,AAPL,21,11.617856979370117,0.272,0.2724986273759989,1.0018331888823488,0.0742555019218035,0.056278360212795996,0.23723060555669456,0.0179771417090075,0.03526802181930433,1.3194325783664187,0.22716544982785936,0.1886,True
2011-06-22,AAPL,21,11.521785736083984,0.26940000000000003,0.2700847078356272,1.0025416029533303,0.07294574940665612,0.05829646148585723,0.2414466017277055,0.014649287920798885,0.028638106107921724,1.2512894873448333,0.22882212798128074,0.1852,True
2011-06-23,AAPL,21,11.829643249511719,0.2652,0.2656748930906157,1.0017906979284152,0.07058314881871008,0.05202294752911797,0.22808539525607063,0.018560201289592113,0.03758949783454507,1.3567695059801006,0.24530750318840516,0.1929,True
2011-06-24,AAPL,21,11.655357360839844,0.28309999999999996,0.2833267122042297,1.0008008202198155,0.08027402584845841,0.05117886246148863,0.22622745735539845,0.029095163386969783,0.05709925484883127,1.5684996107301814,0.24608866429120832,0.21100000000000002,True
2011-06-27,AAPL,21,11.85857105255127,0.2798,0.28006447397962536,1.0009452250880106,0.07843610958548425,0.05646362270491125,0.23762075394399212,0.021972486880572996,0.04244372003563324,1.3891441219668998,0.2526022120687499,0.20559999999999998,True
