ticker,entry_date,in_sample,iv_minus_trailing_rv,term_slope,vix_percentile,entry_iv,trailing_realized_vol,realized_vol,short_return_on_capital,short_net_pnl
AAPL,2012-08-08,True,0.015302566782840754,-0.0496285562597609,0.02574257425742574,0.2417427593651771,0.22644019258233636,0.1854987524600246,0.016458020174152,7.286906086256975
AAPL,2012-09-07,True,0.10153077369006228,-0.06179452006121988,0.011881188118811881,0.28702952615008687,0.1854987524600246,0.2446949746513529,0.046039683957034463,22.376602906532682
AAPL,2012-10-08,True,0.15057770994520667,-0.056895717904534016,0.061386138613861385,0.39527268459655956,0.2446949746513529,0.3555408685269608,0.09067992784191009,41.33515054892696
AAPL,2012-11-08,True,0.021430302602898632,-0.02646636962195492,0.5089108910891089,0.37697117112985945,0.3555408685269608,0.3960782094280109,-0.051381262345320214,-19.735909315842928
AAPL,2012-12-10,True,0.02143151115657882,-0.03275292759809534,0.18811881188118812,0.41750972058458974,0.3960782094280109,0.31496491775097557,0.1819716837986319,68.86588786285206
AAPL,2013-01-10,True,0.09138190634919646,-0.07647162144484587,0.0039603960396039604,0.40634682410017203,0.31496491775097557,0.5592841100809847,-0.24589468925294514,-91.94881200014817
AAPL,2013-02-11,True,-0.25049188420777574,-0.04015421590090018,0.013861386138613862,0.3087922258732089,0.5592841100809847,0.24837375573113066,0.03321285509874094,11.385603245784711
AAPL,2013-03-13,True,0.04842845488143557,-0.06484089937406179,0.0039603960396039604,0.29680221061256623,0.24837375573113066,0.2349067857698541,0.16983400670042262,51.96313943946375
AAPL,2013-04-12,True,0.12737376322539498,-0.05689079166946731,0.009900990099009901,0.3622805489952491,0.2349067857698541,0.3314890098380193,-0.0009511052051423799,-0.2919893052350675
AAPL,2013-05-13,True,-0.06451425432220564,-0.05132975914537535,0.027722772277227723,0.2669747555158137,0.3314890098380193,0.20565864953001087,0.07764855421926851,25.22135786439224
AAPL,2013-06-12,True,0.06678532483114072,-0.006823494419750942,0.5841584158415841,0.2724439743611516,0.20565864953001087,0.22407349429635157,0.08758175640757777,27.037113701082713
AAPL,2013-07-12,True,0.07245848305147515,-0.0375068615628415,0.1485148514851485,0.2965319773478267,0.22407349429635157,0.24932935981521606,0.04347007823116805,13.243159399455422
AAPL,2013-08-12,True,-0.004238213061759977,-0.0436006623255045,0.07326732673267326,0.24509114675345609,0.24932935981521606,0.3149273205803757,-0.06294555498673836,-21.013025412495647
AAPL,2013-09-11,True,-0.019206048221556415,-0.03704590653722317,0.1900990099009901,0.2957212723588193,0.3149273205803757,0.2779387052280395,0.006329983537073612,2.1147120255708107
AAPL,2013-10-10,True,0.05186284227600857,-0.014163532216520225,0.499009900990099,0.32980154750404805,0.2779387052280395,0.18929795042837577,0.10682011385583323,37.35957119157112
AAPL,2013-11-08,True,0.039160296959676266,-0.029629042460552757,0.0891089108910891,0.22845824738805204,0.18929795042837577,0.1918101204703678,0.015458254239610386,5.747820647977732
AAPL,2013-12-10,True,0.06480006052269802,-0.023397648317838082,0.2712871287128713,0.2566101809930658,0.1918101204703678,0.19828048517942534,0.03945350414014992,15.937806059889486
AAPL,2014-01-10,True,0.1072989247599371,-0.04379765451329748,0.015841584158415842,0.30557940993936245,0.19828048517942534,0.35000626075208413,-0.07171327726765066,-27.299195439267216
AAPL,2014-02-11,True,-0.12650460486711348,-0.01849677176047501,0.4,0.22350165588497065,0.35000626075208413,0.14155933028881532,0.12050205073673831,46.13163114237698
AAPL,2014-03-13,True,0.06528149514158577,-0.011247106770701842,0.6455445544554456,0.20684082543040108,0.14155933028881532,0.139394442323664,0.07083517505100446,26.84906163523637
AAPL,2014-04-11,True,0.14182594608877896,0.003848226717330261,0.7564356435643564,0.28122038841244296,0.139394442323664,0.3251121105086768,-0.10652425015712133,-39.53647723378975
AAPL,2014-05-13,True,-0.14489627118833687,-0.027423290794370697,0.015841584158415842,0.1802158393203399,0.3251121105086768,0.16386671481919068,-0.015019293279848902,-6.3698965368395
AAPL,2014-06-12,True,0.0519027056203821,-0.025758584240271942,0.10693069306930693,0.21576942043957278,0.16386671481919068,0.12865945445318624,0.08200161771260549,37.83964686885542
AAPL,2014-07-14,True,0.15450184400237668,-0.025745234672143014,0.055445544554455446,0.2831612984555629,0.12865945445318624,0.1808854754999666,0.17193158774430556,82.91400556622352
AAPL,2014-08-12,True,0.08634606932090458,-0.028733569373545098,0.5168316831683168,0.2672315448208712,0.1808854754999666,0.21470998092787874,0.0500771571484931,24.029524163351123
AAPL,2014-09-11,True,0.0391956676962521,-0.03605048902222141,0.23564356435643563,0.25390564862413084,0.21470998092787874,0.21228332434639516,0.10077331421885526,51.107186459860316
AAPL,2014-10-10,True,0.08425758376804007,0.01777986513790558,0.996039603960396,0.29654090811443523,0.21228332434639516,0.18541637727414015,0.08840093788893548,44.523133851542745
AAPL,2014-11-10,True,0.039006201123922724,-0.04053249524065708,0.22178217821782178,0.22442257839806287,0.18541637727414015,0.21800668870911252,-0.0044435365125592595,-2.417950433990913
AAPL,2014-12-10,True,0.08609887573671285,-0.009708778787222039,0.9544554455445544,0.30410556444582537,0.21800668870911252,0.27522407518800995,0.02725230408200372,15.254476794064423
AAPL,2015-01-12,True,0.13265403115355012,-0.017754284350302685,0.9663366336633663,0.4078781063415601,0.27522407518800995,0.328494638799542,0.05297238638479443,28.936166062693957
AAPL,2015-02-11,True,-0.06596897878524927,-0.04113122881100706,0.8613861386138614,0.2625256600142927,0.328494638799542,0.20949477782600115,0.08504642318341052,53.10298546778664
AAPL,2015-03-13,True,0.06820508741458434,-0.03173759625580097,0.7722772277227723,0.2776998652405855,0.20949477782600115,0.19267805244132416,0.1272503566011403,78.63435553165104
AAPL,2015-04-14,True,0.16435868403725637,-0.0550210368596849,0.4178217821782178,0.35703673647858053,0.19267805244132416,0.23120544456644276,0.2109158561402587,133.19336637089393
AAPL,2015-05-13,True,0.01749816490478015,-0.044156191178701426,0.43366336633663366,0.24870360947122291,0.23120544456644276,0.16280401419511759,0.12123844127828315,76.38628122234856
AAPL,2015-06-12,True,0.05261025046112125,-0.027666062503360594,0.4514851485148515,0.21541426465623884,0.16280401419511759,0.18851420180096692,0.06208872033712288,39.47911225792037
AAPL,2015-07-14,True,0.087822806437127,-0.04174676056666371,0.38415841584158417,0.27633700823809393,0.18851420180096692,0.33009393216484023,0.0004457117434823785,0.2799292618543121
AAPL,2015-08-12,True,0.014653015985631679,-0.05530861635793899,0.4277227722772277,0.3447469481504719,0.33009393216484023,0.43136264263825996,0.03802012622445581,21.90719632443268
AAPL,2015-09-11,True,-0.06317350138548411,-0.022759734031920942,0.9643564356435643,0.36818914125277585,0.43136264263825996,0.2070240643771729,0.196888496892944,112.43317524943166
AAPL,2015-10-12,True,0.19115097854532426,-0.0734570971085784,0.7742574257425743,0.39817504292249717,0.2070240643771729,0.2767863843705541,0.10528556957420733,58.74934701914254
AAPL,2015-11-10,True,0.03011354527380733,-0.05292121199407224,0.691089108910891,0.3068999296443614,0.2767863843705541,0.2338146211985063,0.11905057011592135,69.50767336395639
AAPL,2015-12-10,True,0.037201579930802,-0.019276758574372,0.8811881188118812,0.2710162011293083,0.2338146211985063,0.29045492842797616,-0.01946249344852852,-11.304789141393343
AAPL,2016-01-12,True,0.09066567665515302,-0.0009877373115312893,0.9346534653465347,0.38112060508312917,0.29045492842797616,0.3880443739033246,-0.03756656899601385,-18.775771012241616
AAPL,2016-02-11,True,-0.03824920752408145,0.005069503435742029,0.9900990099009901,0.3497951663792431,0.3880443739033246,0.22889407696783265,0.08631589387276943,40.438994962316464
AAPL,2016-03-14,True,0.002745600902114398,-0.0330850807397256,0.700990099009901,0.23163967786994705,0.22889407696783265,0.18610829010841107,0.012474456948933102,6.39440642264349
AAPL,2016-04-13,True,0.1323648288381568,-0.07584214462584626,0.3683168316831683,0.3184731189465679,0.18610829010841107,0.30231356700133755,0.011056273726158646,6.193724592005678
AAPL,2016-05-12,True,-0.04125879962812534,-0.058341016640627796,0.44356435643564357,0.2610547673732122,0.30231356700133755,0.19187771454613883,0.018475343039261936,8.34531211254098
AAPL,2016-06-13,True,0.05203823276826794,-0.010149710262406159,0.8633663366336634,0.24391594731440677,0.19187771454613883,0.17301913567624994,0.14239666311241161,69.30445332944996
AAPL,2016-07-13,True,0.07241198891867312,-0.05318349171931941,0.16237623762376238,0.24543112459492306,0.17301913567624994,0.2685923264838115,-0.0812588466460341,-39.35772348892706
AAPL,2016-08-11,True,-0.06140869756663023,-0.06175545056611162,0.011881188118811881,0.20718362891718126,0.2685923264838115,0.1654700802823674,0.048624757086908506,26.240350236145666
AAPL,2016-09-12,True,0.032422975311137886,-0.02663197898966596,0.5108910891089109,0.19789305559350528,0.1654700802823674,0.22421676843831823,-0.0724412430455806,-38.19102421792261
AAPL,2016-10-11,True,0.0525866467701856,-0.027560319299199554,0.5425742574257426,0.2768034152085038,0.22421676843831823,0.14772572063386522,0.12340374480495105,71.75927948707074
AAPL,2016-11-09,True,0.08413188897790166,-0.029627544095366665,0.4079207920792079,0.23185760961176688,0.14772572063386522,0.20134343643889172,0.0707897130412437,39.24581593791673
AAPL,2016-12-09,True,0.0009287827915902824,-0.05747689616509394,0.015841584158415842,0.202272219230482,0.20134343643889172,0.09901110012518163,0.08428078260886965,48.0189746053808
AAPL,2017-01-11,True,0.14165858998224906,-0.06603897798646222,0.0019801980198019802,0.2406696901074307,0.09901110012518163,0.22140485609370364,-0.030424518407950497,-18.21668039676036
AAPL,2017-02-10,True,-0.04909440433938067,-0.04677988898475166,0.007920792079207921,0.17231045175432297,0.22140485609370364,0.10237928913474838,0.02303001619328116,15.213628135025278
AAPL,2017-03-14,True,0.02997225371586172,-0.02420545588118453,0.17227722772277226,0.1323515428506101,0.10237928913474838,0.11848396784938812,-0.0010828027331464603,-0.7524937891401979
AAPL,2017-04-12,True,0.10617693618630482,0.006781009817326267,0.6712871287128713,0.22466090403569294,0.11848396784938812,0.1606376231184085,0.07952976369948098,56.3866036764599
AAPL,2017-05-12,True,0.03464967802506139,-0.04650734190536662,0.011881188118811881,0.1952873011434699,0.1606376231184085,0.22179214049714333,-0.02576279889631609,-20.107865324792936
AAPL,2017-06-13,True,-0.03838556786719066,-0.03921546875283419,0.03564356435643564,0.18340657262995266,0.22179214049714333,0.16918541150829425,0.06641459000876934,48.67857253084002
AAPL,2017-07-13,True,0.07499958192305056,-0.06294904870047546,0.011881188118811881,0.2441849934313448,0.16918541150829425,0.24409024684770692,-0.003200092998974562,-2.3643887806537167
AAPL,2017-08-11,True,0.01771811100587739,-0.014396630981760083,0.6613861386138614,0.2618083578535843,0.24409024684770692,0.1554438875090407,0.11587480237635467,91.23981691578884
AAPL,2017-09-12,True,0.06225706717448845,-0.059027175140456495,0.09702970297029703,0.21770095468352915,0.1554438875090407,0.14317479792892465,0.05923139300221791,47.63980957244373
AAPL,2017-10-11,True,0.10266673008364147,-0.05749456921642285,0.04356435643564356,0.24584152801256612,0.14317479792892465,0.2212721553854033,-0.021938674119125007,-17.1724975015027
AAPL,2017-11-09,True,-0.01168277022355399,-0.050777525665119255,0.16633663366336635,0.2095893851618493,0.2212721553854033,0.16439342244749441,0.04330824993014891,38.08527604590327
AAPL,2017-12-11,True,-0.004125596812167093,-0.048509904881862714,0.005940594059405941,0.16026782563532732,0.16439342244749441,0.14565364184822782,0.052568554918096824,45.3850614072594
AAPL,2018-01-11,True,0.10262866858718511,-0.05524557639245625,0.0891089108910891,0.24828231043541293,0.14565364184822782,0.32340775884781686,-0.030805619851516503,-26.998045049846482
AAPL,2018-02-12,True,-0.046877738715011996,0.028897086745858253,0.9861386138613861,0.27653002013280487,0.32340775884781686,0.20363830235335478,0.03871312139675029,31.495061211899976
AAPL,2018-03-14,True,0.005758622133819308,-0.018239907439640907,0.9168316831683169,0.2093969244871741,0.20363830235335478,0.2757677851379237,-0.02274838312790519,-20.296107704407234
AAPL,2018-04-13,True,8.557854683011179e-06,-0.01749707272115697,0.8851485148514852,0.2757763429926067,0.2757677851379237,0.30537832313315194,-0.08224014646282819,-71.84910220041078
AAPL,2018-05-14,True,-0.10474733568445743,-0.024016254037311197,0.6099009900990099,0.2006309874486945,0.30537832313315194,0.11009691174938087,0.10922778545728934,102.75603583557746
AAPL,2018-06-13,True,0.05956541584508031,-0.02509158079698401,0.6316831683168317,0.16966232759446118,0.11009691174938087,0.16226677811306733,0.08353236918286676,79.64811274126065
AAPL,2018-07-13,True,0.07695476082446043,-0.04474460321733606,0.5168316831683168,0.23922153893752776,0.16226677811306733,0.243766032974493,-0.05474039836796642,-52.36740259987839
AAPL,2018-08-13,True,-0.048166057480536095,-0.018321155413186935,0.7920792079207921,0.1955999754939569,0.243766032974493,0.17893259813615156,0.012518736095165517,13.073941735352902
AAPL,2018-09-12,True,0.08000307273264848,-0.04150467390117285,0.6554455445544555,0.25893567086880004,0.17893259813615156,0.2618811144642497,-0.08113423354562614,-89.68172802088223
AAPL,2018-10-11,True,0.14097586675126883,0.05371010898271078,0.9881188118811881,0.40285698121551855,0.2618811144642497,0.3995785798669736,-0.021560210083841493,-23.117934933416343
AAPL,2018-11-09,True,-0.1214115901964975,-0.017079539478304706,0.8772277227722772,0.2781669896704761,0.3995785798669736,0.4303463006250566,-0.15608551778099078,-159.5740300560663
AAPL,2018-12-12,True,-0.09320488362007806,-0.0019820677997701153,0.9465346534653465,0.3371414170049785,0.4303463006250566,0.5350329063737556,-0.14314948899224064,-121.03289731151517
AAPL,2019-01-14,False,-0.1805027669241529,-0.015500466216443798,0.8435643564356435,0.35453013944960265,0.5350329063737556,0.31893010106413106,-0.025095831003882543,-18.821873252911907
AAPL,2019-02-13,False,-0.07379894501552603,-0.019871824350770506,0.699009900990099,0.24513115604860503,0.31893010106413106,0.16575115253135886,0.06304533835607377,53.64527609839393
AAPL,2019-03-15,False,0.03676714957959917,-0.031904290241736855,0.5128712871287129,0.20251830211095803,0.16575115253135886,0.19206001419785199,-0.029119771796261577,-27.098858922669095
AAPL,2019-04-15,False,0.10671402287905171,-0.05175963652710219,0.42574257425742573,0.2987740370769037,0.19206001419785199,0.32821266761515805,-0.11688469572247948,-116.43468714702145
AAPL,2019-05-15,False,-0.053347062466263195,-0.017010984867401324,0.7346534653465346,0.27486560514889485,0.32821266761515805,0.2562547905627967,0.09049687597141107,86.38831697378536
AAPL,2019-06-14,False,0.03176866250123539,-0.024095060054794393,0.6178217821782178,0.2880234530640321,0.2562547905627967,0.17827605922977824,0.07938123123847124,76.49969472478537
AAPL,2019-07-16,False,0.10255486124404306,-0.04976546307342067,0.39603960396039606,0.2808309204738213,0.17827605922977824,0.3303009391839224,-0.1566712163375652,-160.19631870516042
AAPL,2019-08-14,False,0.014650855167532895,0.012131481137034383,0.9287128712871288,0.3449517943514553,0.3303009391839224,0.2788039613732107,0.07420845869571722,75.22882500278334
AAPL,2019-09-13,False,-0.014049526262345291,-0.054467485553737816,0.44554455445544555,0.2647544351108654,0.2788039613732107,0.2166822613346567,0.035169828315859485,38.466999720471314
AAPL,2019-10-14,False,0.0997285757110096,-0.05348800344591992,0.45544554455445546,0.3164108370456663,0.2166822613346567,0.18357559072219007,0.09266929192549912,109.28952716990351
AAPL,2019-11-12,False,0.031085050574195888,-0.04588163006664775,0.23366336633663368,0.21466064129638596,0.18357559072219007,0.17123109892091948,0.04133673868003957,54.14285855701982
AAPL,2019-12-12,False,0.06375434834431123,-0.035027776291661455,0.3940594059405941,0.2349854472652307,0.17123109892091948,0.19733660788192828,0.012165076096206817,16.51165726563339
AAPL,2020-01-14,False,0.15235578485613674,-0.06132462321721416,0.12673267326732673,0.349692392738065,0.19733660788192828,0.28406866942796205,0.05519717735830241,86.29526506058897
AAPL,2020-02-13,False,-0.0036245454690059797,-0.02934694513795716,0.39801980198019804,0.28044412395895607,0.28406866942796205,0.9630900952642643,-0.21739311181302412,-353.12249586603673
AAPL,2020-03-16,False,0.05041437074764432,0.17907978476252884,1.0,1.0135044660119086,0.9630900952642643,0.6553422252404625,0.23221634774001876,490.41475326249787
AAPL,2020-04-15,False,-0.17650544130265056,0.0177707399230424,0.9485148514851485,0.4788367839378119,0.6553422252404625,0.28864032801634587,0.21503024220493133,305.8052510771004
AAPL,2020-05-14,False,0.09372047278290974,-0.0260137789734749,0.900990099009901,0.3823608007992556,0.28864032801634587,0.2793311678766147,0.17020039863966666,263.41916424635764
AAPL,2020-06-15,False,0.094427161190825,-0.02137508994055054,0.9108910891089109,0.3737583290674397,0.2793311678766147,0.25655302756584786,0.06522624459425683,111.85974498204553
AAPL,2020-07-15,False,0.21503557247846322,-0.06242325085031847,0.8198019801980198,0.4715886000443111,0.25655302756584786,0.4796862411292024,-0.11543593862307502,-225.61953851597485
AAPL,2020-08-13,False,-0.0625944469549104,-0.10961559480839889,0.7188118811881188,0.417091794174292,0.4796862411292024,0.5161027924132058,0.03785030049942033,87.06326282590594
AAPL,2020-09-14,False,-0.02126148815260437,-0.08559665427960766,0.7782178217821782,0.4948413042606014,0.5161027924132058,0.4309860807492126,0.06470682694628092,149.2915919203376
AAPL,2020-10-13,False,0.07264098274339531,-0.04265199983233514,0.7485148514851485,0.5036270634926079,0.4309860807492126,0.3897803029422985,0.16043038188813757,388.5623800371225
AAPL,2020-11-11,False,-0.03288359776611888,-0.03197670625102278,0.6455445544554456,0.3568967051761796,0.3897803029422985,0.21210029674504585,0.1926779978934123,460.4618711335845
AAPL,2020-12-11,False,0.1862985827729167,-0.045309597815109515,0.6376237623762376,0.39839887951796255,0.21210029674504585,0.3336802072991278,0.036833870059987596,90.17668337865486
AAPL,2021-01-13,False,0.13986055962183558,-0.06883367833675014,0.596039603960396,0.47354076692096336,0.3336802072991278,0.30375185283312667,0.2524556999845722,660.8785283378784
AAPL,2021-02-12,False,0.04540373982895002,-0.10973847623955685,0.49504950495049505,0.3491555926620767,0.30375185283312667,0.37279951116328836,-0.015857174559490272,-42.93171285381176
AAPL,2021-03-16,False,-0.010167029732920718,-0.08687862280283054,0.4514851485148515,0.36263248143036764,0.37279951116328836,0.26818290961537394,0.10605660670330014,266.3505614273498
AAPL,2021-04-15,False,0.08533590521570306,-0.08613339946892601,0.3326732673267327,0.353518814831077,0.26818290961537394,0.23421328767326483,0.13602939617025617,365.9190756979891
AAPL,2021-05-14,False,0.06428807482856586,-0.05286765627617185,0.401980198019802,0.2985013625018307,0.23421328767326483,0.17757000473660103,0.15440976164706502,393.5904730139448
AAPL,2021-06-15,False,0.07554025614410972,-0.05250734985527239,0.3089108910891089,0.25311026088071076,0.17757000473660103,0.18279734395010333,0.03866761085288674,100.257380947348
AAPL,2021-07-15,False,0.1362215985238482,-0.07375997396979145,0.29504950495049503,0.3190189424739515,0.18279734395010333,0.18721379831279764,0.24566637151657095,729.5308358636096
AAPL,2021-08-13,False,0.06550505151717281,-0.07566378660163908,0.1801980198019802,0.25271884982997045,0.18721379831279764,0.2174233774691641,0.07549017421956399,225.11170873784897
AAPL,2021-09-14,False,0.07418207138224239,-0.04474536828998765,0.4198019801980198,0.2916054488514065,0.2174233774691641,0.1935837292189409,0.09913376090914132,293.6738436362089
AAPL,2021-10-13,False,0.1046223218327848,-0.044838079213404214,0.3564356435643564,0.2982060510517257,0.1935837292189409,0.17116561878457692,0.08672435104684874,244.4065724721103
AAPL,2021-11-11,False,0.09357210209703959,-0.05380424185177668,0.29306930693069305,0.2647377208816165,0.17116561878457692,0.3030780310648912,-0.038337428263106224,-113.37910660142087
AAPL,2021-12-13,False,0.041925520232532876,-0.06574828373667496,0.40594059405940597,0.34500355129742405,0.3030780310648912,0.26481927884369655,0.1827741410345192,642.4145709882949
AAPL,2022-01-12,False,0.0458394276952776,-0.06733320537840143,0.2297029702970297,0.31065870653897415,0.26481927884369655,0.32151177980116014,0.04531293377212609,159.07558419415307
AAPL,2022-02-11,False,0.02657592069221748,-0.018127256196819597,0.7247524752475247,0.3480877004933776,0.32151177980116014,0.3147260183727854,0.046963909031811774,158.39987180920485
AAPL,2022-03-15,False,0.07575663423495177,-0.027012158606918746,0.8198019801980198,0.3904826526077372,0.3147260183727854,0.25903614689737137,0.09299145739135588,288.4408957256099
AAPL,2022-04-13,False,0.06808090438830983,-0.05387352189180189,0.46534653465346537,0.3271170512856812,0.25903614689737137,0.46149890242555813,-0.1279267755382998,-435.97443541846417
AAPL,2022-05-13,False,-0.048253493481810794,-0.025382807933785834,0.8514851485148515,0.41324540894374734,0.46149890242555813,0.43073841764425114,-0.03870296759370459,-113.87187172664598
AAPL,2022-06-14,False,0.0016207163688758963,-0.007570743881606612,0.9524752475247524,0.43235913401312703,0.43073841764425114,0.3054191914717194,0.09102231401178766,241.6824381640885
AAPL,2022-07-15,False,0.06340617452684177,-0.04197348939743273,0.6396039603960396,0.3688253659985612,0.3054191914717194,0.2825670331176075,0.054145976551730854,162.62202399258356
AAPL,2022-08-15,False,-0.026724518281018073,-0.04175074365159409,0.3485148514851485,0.25584251483658943,0.2825670331176075,0.33013098795237483,-0.046834537983131745,-162.2254749528144
AAPL,2022-09-14,False,0.01752650340548112,-0.01674738452149893,0.7544554455445545,0.34765749135785595,0.33013098795237483,0.3454215670040742,-0.030000392149038654,-93.18721662848097
AAPL,2022-10-13,False,0.11673755317714296,0.001966501849327673,0.9425742574257425,0.4621591201812172,0.3454215670040742,0.5212218377569181,-0.2651858506741748,-758.3785248921927
AAPL,2022-11-11,False,-0.17515464254411756,-0.04783974369571414,0.5405940594059406,0.34606719521280055,0.5212218377569181,0.27746247889593095,0.0842098573399475,252.124307736041
AAPL,2022-12-13,False,0.06158563370621867,-0.025341116512701045,0.5405940594059406,0.3390481126021496,0.27746247889593095,0.34059171843950997,-0.03991200827347817,-116.11999784527166
AAPL,2023-01-13,False,0.013975517549925931,-0.052106388705139506,0.2376237623762376,0.3545672359894359,0.34059171843950997,0.25483546668338863,0.05902960784471577,159.09659257789153
AAPL,2023-02-14,False,0.047124197252425726,-0.03445254387963781,0.30495049504950494,0.30195966393581436,0.25483546668338863,0.23725811146239964,0.10426852108874621,319.4787422518729
AAPL,2023-03-16,False,0.05545902755252488,-0.019367673465672808,0.6336633663366337,0.2927171390149245,0.23725811146239964,0.1957112545446265,0.0753119952584927,234.74749841408058
AAPL,2023-04-17,False,0.08937505447731042,-0.04388344034084868,0.12079207920792079,0.28508630902193693,0.1957112545446265,0.21117730515657787,0.050592794077798625,167.1889429863786
AAPL,2023-05-16,False,0.02776302864896374,-0.03734646073245093,0.22376237623762377,0.2389403338055416,0.21117730515657787,0.14854487931388333,0.06535302419660458,224.9059070433919
AAPL,2023-06-15,False,0.05166760458317052,-0.035731612666463464,0.011881188118811881,0.20021248389705384,0.14854487931388333,0.1486545387207391,0.05253011092313884,195.42251288513077
AAPL,2023-07-18,False,0.10454229389842337,-0.05197716098191779,0.005940594059405941,0.2531968326191625,0.1486545387207391,0.2156190800804403,-0.008020717619712655,-31.077071803974594
AAPL,2023-08-16,False,0.02405190750248004,-0.03025295014703669,0.16633663366336635,0.23967098758292035,0.2156190800804403,0.25578500504416785,0.012990469094064464,45.874544461679996
AAPL,2023-09-15,False,-0.026077383003572374,-0.035893412508798295,0.04950495049504951,0.22970762204059547,0.25578500504416785,0.17009349500410698,0.09265718664548588,324.3186745169071
AAPL,2023-10-16,False,0.1239758486295442,-0.02614021960766455,0.24752475247524752,0.29406934363365117,0.17009349500410698,0.20145456511500517,0.10532235799631874,376.46423899338834
AAPL,2023-11-14,False,-0.004513589117984801,-0.02863502739493723,0.08118811881188119,0.19694097599702037,0.20145456511500517,0.13729940899745544,0.05469880898264255,205.05489778497068
AAPL,2023-12-14,False,0.043133956174489896,-0.03224819043727137,0.009900990099009901,0.18043336517194533,0.13729940899745544,0.17883971477679675,-0.01897482225389719,-75.1820409660177
AAPL,2024-01-17,False,0.08476207704578323,-0.027426261724951606,0.19207920792079208,0.26360179182258,0.17883971477679675,0.1890140803905667,0.14493473177998384,529.5335148006753
AAPL,2024-02-15,False,0.036388402723702,-0.0272351433585738,0.18415841584158416,0.2254024831142687,0.1890140803905667,0.17795860550948678,0.020525078046909527,75.47481724464598
AAPL,2024-03-18,False,0.05500087712339255,-0.02971519616270149,0.22772277227722773,0.23295948263287933,0.17795860550948678,0.2692286022041357,-0.08652595783303486,-300.62579000754647
